Species, Wavelength, Priority
"Fe I", 5184.176, 1
"Fe I", 5184.266, 1
"Fe I", 5187.914, 1
"Fe I", 5188.365, 1
"Fe I", 5191.455, 1
"Fe I", 5192.344, 1
"Fe I", 5194.942, 1
"Fe I", 5195.472, 1
"Fe I", 5196.06, 1
"Fe I", 5197.937, 1
"Fe I", 5198.711, 1
"Fe I", 5202.256, 1
"Fe I", 5202.336, 1
"Fe I", 5204.583, 1
"Fe I", 5204.95, 1
"Fe I", 5205.311, 1
"Fe I", 5206.815, 1
"Fe I", 5208.594, 1
"Fe I", 5209.885, 1
"Fe I", 5213.349, 1
"Fe I", 5213.811, 1
"Fe I", 5214.608, 1
"Fe I", 5215.181, 1
"Fe I", 5216.274, 1
"Fe I", 5217.389, 1
"Fe I", 5217.919, 1
"Fe I", 5218.511, 1
"Fe I", 5221.038, 1
"Fe I", 5221.763, 1
"Fe I", 5223.186, 1
"Fe I", 5225.526, 1
"Fe I", 5226.067, 1
"Fe I", 5226.863, 1
"Fe I", 5227.19, 1
"Fe I", 5228.377, 1
"Fe I", 5229.862, 1
"Fe I", 5231.389, 1
"Fe I", 5232.941, 1
"Fe I", 5235.387, 1
"Fe I", 5236.205, 1
"Fe I", 5236.382, 1
"Fe I", 5238.249, 1
"Fe I", 5240.355, 1
"Fe I", 5241.926, 1
"Fe I", 5242.491, 1
"Fe I", 5243.777, 1
"Fe I", 5245.634, 1
"Fe I", 5245.735, 1
"Fe I", 5246.002, 1
"Fe I", 5247.05, 1
"Fe I", 5249.105, 1
"Fe I", 5250.209, 1
"Fe I", 5250.646, 1
"Fe I", 5251.605, 1
"Fe I", 5251.966, 1
"Fe I", 5253.037, 1
"Fe I", 5253.462, 1
"Fe I", 5254.956, 1
"Fe I", 5255.665, 1
"Fe I", 5255.736, 1
"Fe I", 5259.091, 1
"Fe I", 5261.5, 1
"Fe I", 5262.621, 1
"Fe I", 5262.881, 1
"Fe I", 5263.306, 1
"Fe I", 5263.865, 1
"Fe I", 5265.244, 1
"Fe I", 5266.555, 1
"Fe I", 5267.27, 1
"Fe I", 5269.537, 1
"Fe I", 5270.062, 1
"Fe I", 5270.356, 1
"Fe I", 5273.164, 1
"Fe I", 5273.373, 1
"Fe I", 5273.598, 1
"Fe I", 5274.981, 1
"Fe I", 5275.282, 1
"Fe I", 5277.31, 1
"Fe I", 5278.581, 1
"Fe I", 5279.669, 1
"Fe I", 5280.362, 1
"Fe I", 5281.162, 1
"Fe I", 5281.791, 1
"Fe I", 5283.622, 1
"Fe I", 5284.609, 1
"Fe I", 5285.129, 1
"Fe I", 5285.59, 1
"Fe I", 5288.375, 1
"Fe I", 5288.525, 1
"Fe I", 5290.796, 1
"Fe I", 5292.586, 1
"Fe I", 5293.029, 1
"Fe I", 5293.959, 1
"Fe I", 5294.548, 1
"Fe I", 5295.312, 1
"Fe I", 5296.063, 1
"Fe I", 5298.776, 1
"Fe I", 5300.403, 1
"Fe I", 5301.309, 1
"Fe I", 5302.304, 1
"Fe I", 5307.361, 1
"Fe I", 5308.687, 1
"Fe I", 5310.466, 1
"Fe I", 5311.64, 1
"Fe I", 5315.077, 1
"Fe I", 5315.771, 1
"Fe I", 5317.545, 1
"Fe I", 5318.034, 1
"Fe I", 5319.211, 1
"Fe I", 5320.036, 1
"Fe I", 5321.108, 1
"Fe I", 5322.041, 1
"Fe I", 5323.505, 1
"Fe I", 5324.179, 1
"Fe I", 5326.143, 1
"Fe I", 5326.787, 1
"Fe I", 5327.261, 1
"Fe I", 5328.039, 1
"Fe I", 5328.531, 1
"Fe I", 5329.99, 1
"Fe I", 5332.661, 1
"Fe I", 5332.9, 1
"Fe I", 5333.15, 1
"Fe I", 5334.334, 1
"Fe I", 5339.425, 1
"Fe I", 5339.93, 1
"Fe I", 5341.024, 1
"Fe I", 5346.339, 1
"Fe I", 5349.738, 1
"Fe I", 5353.374, 1
"Fe I", 5358.115, 1
"Fe I", 5361.625, 1
"Fe I", 5364.872, 1
"Fe I", 5365.399, 1
"Fe I", 5367.467, 1
"Fe I", 5369.962, 1
"Fe I", 5371.489, 1
"Fe I", 5373.708, 1
"Fe I", 5376.833, 1
"Fe I", 5377.046, 1
"Fe I", 5379.574, 1
"Fe I", 5383.369, 1
"Fe I", 5385.576, 1
"Fe I", 5386.334, 1
"Fe I", 5386.959, 1
"Fe I", 5387.481, 1
"Fe I", 5389.479, 1
"Fe I", 5391.247, 1
"Fe I", 5391.458, 1
"Fe I", 5391.623, 1
"Fe I", 5393.168, 1
"Fe I", 5395.218, 1
"Fe I", 5396.905, 1
"Fe I", 5397.128, 1
"Fe I", 5397.202, 1
"Fe I", 5397.618, 1
"Fe I", 5398.28, 1
"Fe I", 5398.815, 1
"Fe I", 5400.502, 1
"Fe I", 5400.656, 1
"Fe I", 5401.269, 1
"Fe I", 5403.822, 1
"Fe I", 5404.134, 1
"Fe I", 5405.35, 1
"Fe I", 5405.775, 1
"Fe I", 5406.337, 1
"Fe I", 5406.775, 1
"Fe I", 5407.376, 1
"Fe I", 5409.133, 1
"Fe I", 5410.91, 1
"Fe I", 5412.786, 1
"Fe I", 5415.2, 1
"Fe I", 5417.033, 1
"Fe I", 5421.401, 1
"Fe I", 5421.842, 1
"Fe I", 5422.163, 1
"Fe I", 5423.738, 1
"Fe I", 5424.068, 1
"Fe I", 5428.71, 1
"Fe I", 5429.504, 1
"Fe I", 5429.696, 1
"Fe I", 5429.839, 1
"Fe I", 5432.947, 1
"Fe I", 5434.523, 1
"Fe I", 5435.181, 1
"Fe I", 5436.295, 1
"Fe I", 5436.596, 1
"Fe I", 5437.193, 1
"Fe I", 5438.051, 1
"Fe I", 5441.338, 1
"Fe I", 5443.42, 1
"Fe I", 5445.043, 1
"Fe I", 5446.583, 1
"Fe I", 5446.875, 1
"Fe I", 5446.917, 1
"Fe I", 5452.089, 1
"Fe I", 5453.992, 1
"Fe I", 5455.455, 1
"Fe I", 5455.61, 1
"Fe I", 5456.463, 1
"Fe I", 5460.877, 1
"Fe I", 5461.55, 1
"Fe I", 5462.959, 1
"Fe I", 5463.277, 1
"Fe I", 5464.28, 1
"Fe I", 5466.396, 1
"Fe I", 5466.988, 1
"Fe I", 5467.759, 1
"Fe I", 5470.094, 1
"Fe I", 5473.165, 1
"Fe I", 5473.901, 1
"Fe I", 5476.289, 1
"Fe I", 5476.564, 1
"Fe I", 5478.456, 1
"Fe I", 5480.861, 1
"Fe I", 5481.243, 1
"Fe I", 5481.438, 1
"Fe I", 5483.099, 1
"Fe I", 5487.145, 1
"Fe I", 5487.482, 1
"Fe I", 5487.746, 1
"Fe I", 5489.869, 1
"Fe I", 5491.831, 1
"Fe I", 5493.499, 1
"Fe I", 5493.845, 1
"Fe I", 5494.462, 1
"Fe I", 5496.573, 1
"Fe I", 5497.516, 1
"Fe I", 5499.597, 1
"Fe I", 5501.465, 1
"Fe I", 5504.362, 1
"Fe I", 5505.882, 1
"Fe I", 5506.779, 1
"Fe I", 5508.409, 1
"Fe I", 5512.257, 1
"Fe I", 5512.403, 1
"Fe I", 5516.291, 1
"Fe I", 5516.482, 1
"Fe I", 5517.065, 1
"Fe I", 5521.299, 1
"Fe I", 5522.446, 1
"Fe I", 5523.994, 1
"Fe I", 5524.268, 1
"Fe I", 5525.544, 1
"Fe I", 5528.899, 1
"Fe I", 5529.161, 1
"Fe I", 5531.984, 1
"Fe I", 5532.747, 1
"Fe I", 5532.869, 1
"Fe I", 5534.651, 1
"Fe I", 5535.418, 1
"Fe I", 5536.58, 1
"Fe I", 5538.516, 1
"Fe I", 5539.28, 1
"Fe I", 5539.828, 1
"Fe I", 5543.029, 1
"Fe I", 5543.189, 1
"Fe I", 5543.936, 1
"Fe I", 5546.505, 1
"Fe I", 5546.993, 1
"Fe I", 5549.656, 1
"Fe I", 5549.952, 1
"Fe I", 5552.693, 1
"Fe I", 5553.578, 1
"Fe I", 5554.895, 1
"Fe I", 5555.176, 1
"Fe I", 5557.944, 1
"Fe I", 5559.647, 1
"Fe I", 5560.211, 1
"Fe I", 5561.243, 1
"Fe I", 5562.125, 1
"Fe I", 5562.707, 1
"Fe I", 5563.6, 1
"Fe I", 5563.694, 1
"Fe I", 5565.704, 1
"Fe I", 5566.814, 1
"Fe I", 5567.278, 1
"Fe I", 5567.391, 1
"Fe I", 5568.079, 1
"Fe I", 5568.706, 1
"Fe I", 5568.808, 1
"Fe I", 5569.618, 1
"Fe I", 5570.064, 1
"Fe I", 5572.842, 1
"Fe I", 5573.103, 1
"Fe I", 5576.089, 1
"Fe I", 5577.031, 1
"Fe I", 5579.353, 1
"Fe I", 5583.987, 1
"Fe I", 5584.765, 1
"Fe I", 5586.755, 1
"Fe I", 5587.574, 1
"Fe I", 5589.0, 1
"Fe I", 5589.851, 1
"Fe I", 5592.234, 1
"Fe I", 5594.655, 1
"Fe I", 5595.065, 1
"Fe I", 5598.29, 1
"Fe I", 5598.29, 1
"Fe I", 5600.224, 1
"Fe I", 5602.566, 1
"Fe I", 5602.767, 1
"Fe I", 5602.945, 1
"Fe I", 5603.745, 1
"Fe I", 5607.664, 1
"Fe I", 5608.972, 1
"Fe I", 5609.985, 1
"Fe I", 5611.359, 1
"Fe I", 5611.679, 1
"Fe I", 5613.712, 1
"Fe I", 5614.271, 1
"Fe I", 5615.296, 1
"Fe I", 5615.644, 1
"Fe I", 5617.136, 1
"Fe I", 5617.216, 1
"Fe I", 5618.632, 1
"Fe I", 5619.225, 1
"Fe I", 5619.595, 1
"Fe I", 5620.027, 1
"Fe I", 5620.42, 1
"Fe I", 5620.492, 1
"Fe I", 5622.946, 1
"Fe I", 5623.64, 1
"Fe I", 5624.021, 1
"Fe I", 5624.542, 1
"Fe I", 5625.704, 1
"Fe I", 5627.085, 1
"Fe I", 5631.716, 1
"Fe I", 5633.947, 1
"Fe I", 5635.823, 1
"Fe I", 5636.212, 1
"Fe I", 5636.696, 1
"Fe I", 5637.108, 1
"Fe I", 5638.263, 1
"Fe I", 5639.345, 1
"Fe I", 5640.311, 1
"Fe I", 5641.435, 1
"Fe I", 5642.751, 1
"Fe I", 5643.926, 1
"Fe I", 5644.026, 1
"Fe I", 5645.834, 1
"Fe I", 5646.685, 1
"Fe I", 5647.767, 1
"Fe I", 5649.631, 1
"Fe I", 5649.987, 1
"Fe I", 5650.706, 1
"Fe I", 5651.469, 1
"Fe I", 5652.02, 1
"Fe I", 5652.318, 1
"Fe I", 5653.867, 1
"Fe I", 5655.177, 1
"Fe I", 5655.49, 1
"Fe I", 5658.532, 1
"Fe I", 5658.658, 1
"Fe I", 5658.816, 1
"Fe I", 5659.575, 1
"Fe I", 5660.801, 1
"Fe I", 5661.021, 1
"Fe I", 5661.346, 1
"Fe I", 5661.971, 1
"Fe I", 5662.516, 1
"Fe I", 5662.938, 1
"Fe I", 5666.791, 1
"Fe I", 5667.518, 1
"Fe I", 5669.648, 1
"Fe I", 5671.83, 1
"Fe I", 5672.264, 1
"Fe I", 5677.685, 1
"Fe I", 5678.378, 1
"Fe I", 5678.602, 1
"Fe I", 5679.023, 1
"Fe I", 5680.24, 1
"Fe I", 5682.499, 1
"Fe I", 5684.484, 1
"Fe I", 5685.863, 1
"Fe I", 5686.12, 1
"Fe I", 5686.53, 1
"Fe I", 5691.497, 1
"Fe I", 5691.703, 1
"Fe I", 5693.318, 1
"Fe I", 5693.643, 1
"Fe I", 5696.089, 1
"Fe I", 5698.02, 1
"Fe I", 5699.41, 1
"Fe I", 5701.544, 1
"Fe I", 5701.899, 1
"Fe I", 5702.907, 1
"Fe I", 5704.734, 1
"Fe I", 5705.464, 1
"Fe I", 5705.993, 1
"Fe I", 5706.096, 1
"Fe I", 5707.05, 1
"Fe I", 5707.248, 1
"Fe I", 5707.704, 1
"Fe I", 5708.095, 1
"Fe I", 5709.378, 1
"Fe I", 5709.933, 1
"Fe I", 5711.849, 1
"Fe I", 5712.131, 1
"Fe I", 5712.888, 1
"Fe I", 5714.154, 1
"Fe I", 5714.549, 1
"Fe I", 5715.099, 1
"Fe I", 5715.474, 1
"Fe I", 5716.172, 1
"Fe I", 5717.833, 1
"Fe I", 5720.898, 1
"Fe I", 5721.707, 1
"Fe I", 5723.672, 1
"Fe I", 5724.455, 1
"Fe I", 5730.856, 1
"Fe I", 5731.762, 1
"Fe I", 5732.295, 1
"Fe I", 5732.863, 1
"Fe I", 5734.565, 1
"Fe I", 5735.708, 1
"Fe I", 5738.228, 1
"Fe I", 5739.78, 1
"Fe I", 5741.848, 1
"Fe I", 5742.959, 1
"Fe I", 5743.929, 1
"Fe I", 5747.954, 1
"Fe I", 5749.409, 1
"Fe I", 5749.636, 1
"Fe I", 5750.032, 1
"Fe I", 5752.032, 1
"Fe I", 5753.122, 1
"Fe I", 5753.383, 1
"Fe I", 5753.969, 1
"Fe I", 5754.402, 1
"Fe I", 5755.132, 1
"Fe I", 5755.348, 1
"Fe I", 5756.814, 1
"Fe I", 5759.261, 1
"Fe I", 5759.541, 1
"Fe I", 5760.344, 1
"Fe I", 5761.255, 1
"Fe I", 5762.413, 1
"Fe I", 5762.838, 1
"Fe I", 5762.992, 1
"Fe I", 5767.973, 1
"Fe I", 5769.333, 1
"Fe I", 5769.673, 1
"Fe I", 5770.157, 1
"Fe I", 5773.451, 1
"Fe I", 5775.081, 1
"Fe I", 5775.63, 1
"Fe I", 5776.225, 1
"Fe I", 5778.454, 1
"Fe I", 5778.809, 1
"Fe I", 5779.688, 1
"Fe I", 5780.601, 1
"Fe I", 5780.804, 1
"Fe I", 5783.895, 1
"Fe I", 5784.659, 1
"Fe I", 5786.991, 1
"Fe I", 5787.275, 1
"Fe I", 5791.018, 1
"Fe I", 5791.524, 1
"Fe I", 5793.679, 1
"Fe I", 5793.915, 1
"Fe I", 5796.43, 1
"Fe I", 5796.66, 1
"Fe I", 5798.172, 1
"Fe I", 5801.269, 1
"Fe I", 5804.463, 1
"Fe I", 5806.725, 1
"Fe I", 5807.784, 1
"Fe I", 5807.975, 1
"Fe I", 5809.218, 1
"Fe I", 5809.882, 1
"Fe I", 5809.971, 1
"Fe I", 5811.914, 1
"Fe I", 5812.445, 1
"Fe I", 5813.33, 1
"Fe I", 5814.808, 1
"Fe I", 5815.218, 1
"Fe I", 5815.628, 1
"Fe I", 5816.061, 1
"Fe I", 5816.374, 1
"Fe I", 5817.076, 1
"Fe I", 5819.28, 1
"Fe I", 5821.89, 1
"Fe I", 5826.638, 1
"Fe I", 5827.454, 1
"Fe I", 5827.877, 1
"Fe I", 5833.926, 1
"Fe I", 5834.029, 1
"Fe I", 5835.101, 1
"Fe I", 5835.417, 1
"Fe I", 5835.573, 1
"Fe I", 5836.755, 1
"Fe I", 5837.701, 1
"Fe I", 5838.142, 1
"Fe I", 5838.372, 1
"Fe I", 5844.918, 1
"Fe I", 5845.287, 1
"Fe I", 5845.962, 1
"Fe I", 5848.129, 1
"Fe I", 5849.186, 1
"Fe I", 5849.684, 1
"Fe I", 5850.09, 1
"Fe I", 5851.205, 1
"Fe I", 5852.219, 1
"Fe I", 5853.148, 1
"Fe I", 5855.077, 1
"Fe I", 5856.088, 1
"Fe I", 5858.778, 1
"Fe I", 5859.234, 1
"Fe I", 5859.587, 1
"Fe I", 5859.955, 1
"Fe I", 5861.109, 1
"Fe I", 5862.356, 1
"Fe I", 5864.245, 1
"Fe I", 5864.396, 1
"Fe I", 5866.233, 1
"Fe I", 5871.303, 1
"Fe I", 5873.212, 1
"Fe I", 5876.278, 1
"Fe I", 5877.788, 1
"Fe I", 5879.487, 1
"Fe I", 5880.027, 1
"Fe I", 5881.28, 1
"Fe I", 5881.75, 1
"Fe I", 5883.075, 1
"Fe I", 5883.817, 1
"Fe I", 5886.816, 1
"Fe I", 5887.464, 1
"Fe I", 5891.175, 1
"Fe I", 5891.878, 1
"Fe I", 5892.465, 1
"Fe I", 5892.693, 1
"Fe I", 5893.234, 1
"Fe I", 5898.215, 1
"Fe I", 5899.063, 1
"Fe I", 5901.531, 1
"Fe I", 5901.742, 1
"Fe I", 5902.473, 1
"Fe I", 5905.671, 1
"Fe I", 5906.843, 1
"Fe I", 5907.863, 1
"Fe I", 5909.973, 1
"Fe I", 5914.112, 1
"Fe I", 5914.202, 1
"Fe I", 5916.248, 1
"Fe I", 5920.503, 1
"Fe I", 5923.75, 1
"Fe I", 5926.824, 1
"Fe I", 5927.789, 1
"Fe I", 5929.678, 1
"Fe I", 5930.18, 1
"Fe I", 5931.891, 1
"Fe I", 5933.801, 1
"Fe I", 5934.655, 1
"Fe I", 5936.938, 1
"Fe I", 5940.453, 1
"Fe I", 5940.992, 1
"Fe I", 5942.735, 1
"Fe I", 5943.101, 1
"Fe I", 5943.579, 1
"Fe I", 5947.512, 1
"Fe I", 5949.347, 1
"Fe I", 5950.13, 1
"Fe I", 5951.453, 1
"Fe I", 5952.719, 1
"Fe I", 5956.46, 1
"Fe I", 5956.694, 1
"Fe I", 5957.865, 1
"Fe I", 5958.229, 1
"Fe I", 5958.333, 1
"Fe I", 5959.915, 1
"Fe I", 5960.361, 1
"Fe I", 5961.524, 1
"Fe I", 5961.918, 1
"Fe I", 5962.219, 1
"Fe I", 5963.065, 1
"Fe I", 5963.238, 1
"Fe I", 5965.472, 1
"Fe I", 5966.98, 1
"Fe I", 5969.562, 1
"Fe I", 5973.47, 1
"Fe I", 5975.346, 1
"Fe I", 5976.16, 1
"Fe I", 5976.439, 1
"Fe I", 5976.776, 1
"Fe I", 5978.146, 1
"Fe I", 5978.895, 1
"Fe I", 5981.364, 1
"Fe I", 5982.312, 1
"Fe I", 5983.681, 1
"Fe I", 5984.815, 1
"Fe I", 5985.188, 1
"Fe I", 5986.09, 1
"Fe I", 5987.064, 1
"Fe I", 5992.642, 1
"Fe I", 5992.999, 1
"Fe I", 5994.544, 1
"Fe I", 5997.778, 1
"Fe I", 6000.63, 1
"Fe I", 6003.01, 1
"Fe I", 6005.54, 1
"Fe I", 6007.72, 1
"Fe I", 6007.96, 1
"Fe I", 6008.56, 1
"Fe I", 6009.83, 1
"Fe I", 6012.21, 1
"Fe I", 6012.44, 1
"Fe I", 6013.91, 1
"Fe I", 6015.24, 1
"Fe I", 6018.3, 1
"Fe I", 6019.37, 1
"Fe I", 6020.01, 1
"Fe I", 6020.17, 1
"Fe I", 6022.49, 1
"Fe I", 6024.06, 1
"Fe I", 6027.05, 1
"Fe I", 6027.72, 1
"Fe I", 6027.97, 1
"Fe I", 6034.04, 1
"Fe I", 6035.34, 1
"Fe I", 6036.46, 1
"Fe I", 6042.09, 1
"Fe I", 6042.23, 1
"Fe I", 6051.04, 1
"Fe I", 6054.07, 1
"Fe I", 6055.09, 1
"Fe I", 6055.4, 1
"Fe I", 6056.0, 1
"Fe I", 6057.26, 1
"Fe I", 6060.62, 1
"Fe I", 6060.81, 1
"Fe I", 6062.85, 1
"Fe I", 6065.48, 1
"Fe I", 6065.8, 1
"Fe I", 6078.49, 1
"Fe I", 6079.01, 1
"Fe I", 6081.71, 1
"Fe I", 6081.83, 1
"Fe I", 6082.71, 1
"Fe I", 6083.66, 1
"Fe I", 6091.72, 1
"Fe I", 6093.65, 1
"Fe I", 6094.37, 1
"Fe I", 6096.67, 1
"Fe I", 6097.08, 1
"Fe I", 6098.25, 1
"Fe I", 6100.27, 1
"Fe I", 6102.18, 1
"Fe I", 6103.19, 1
"Fe I", 6103.29, 1
"Fe I", 6105.13, 1
"Fe I", 6107.33, 1
"Fe I", 6114.39, 1
"Fe I", 6120.25, 1
"Fe I", 6127.91, 1
"Fe I", 6130.36, 1
"Fe I", 6135.79, 1
"Fe I", 6136.62, 1
"Fe I", 6136.99, 1
"Fe I", 6137.5, 1
"Fe I", 6137.69, 1
"Fe I", 6139.66, 1
"Fe I", 6141.73, 1
"Fe I", 6145.41, 1
"Fe I", 6147.83, 1
"Fe I", 6148.67, 1
"Fe I", 6151.62, 1
"Fe I", 6157.73, 1
"Fe I", 6159.38, 1
"Fe I", 6163.54, 1
"Fe I", 6165.36, 1
"Fe I", 6170.51, 1
"Fe I", 6171.01, 1
"Fe I", 6173.34, 1
"Fe I", 6180.2, 1
"Fe I", 6185.7, 1
"Fe I", 6187.41, 1
"Fe I", 6187.99, 1
"Fe I", 6191.56, 1
"Fe I", 6199.47, 1
"Fe I", 6200.31, 1
"Fe I", 6207.26, 1
"Fe I", 6212.04, 1
"Fe I", 6213.43, 1
"Fe I", 6215.14, 1
"Fe I", 6219.28, 1
"Fe I", 6220.78, 1
"Fe I", 6221.66, 1
"Fe I", 6226.25, 1
"Fe I", 6226.74, 1
"Fe I", 6229.23, 1
"Fe I", 6230.72, 1
"Fe I", 6232.64, 1
"Fe I", 6240.31, 1
"Fe I", 6240.65, 1
"Fe I", 6246.32, 1
"Fe I", 6249.65, 1
"Fe I", 6251.26, 1
"Fe I", 6252.56, 1
"Fe I", 6253.83, 1
"Fe I", 6254.26, 1
"Fe I", 6256.36, 1
"Fe I", 6265.13, 1
"Fe I", 6270.23, 1
"Fe I", 6271.28, 1
"Fe I", 6271.52, 1
"Fe I", 6280.62, 1
"Fe I", 6288.32, 1
"Fe I", 6290.54, 1
"Fe I", 6290.97, 1
"Fe I", 6293.93, 1
"Fe I", 6297.79, 1
"Fe I", 6301.5, 1
"Fe I", 6302.49, 1
"Fe I", 6303.46, 1
"Fe I", 6307.85, 1
"Fe I", 6311.5, 1
"Fe I", 6312.77, 1
"Fe I", 6315.31, 1
"Fe I", 6315.41, 1
"Fe I", 6315.81, 1
"Fe I", 6318.02, 1
"Fe I", 6322.69, 1
"Fe I", 6330.85, 1
"Fe I", 6335.33, 1
"Fe I", 6336.82, 1
"Fe I", 6338.88, 1
"Fe I", 6339.98, 1
"Fe I", 6344.15, 1
"Fe I", 6350.54, 1
"Fe I", 6351.27, 1
"Fe I", 6353.84, 1
"Fe I", 6355.03, 1
"Fe I", 6358.7, 1
"Fe I", 6362.88, 1
"Fe I", 6364.37, 1
"Fe I", 6364.69, 1
"Fe I", 6367.12, 1
"Fe I", 6368.38, 1
"Fe I", 6376.2, 1
"Fe I", 6380.74, 1
"Fe I", 6385.72, 1
"Fe I", 6388.42, 1
"Fe I", 6392.54, 1
"Fe I", 6393.6, 1
"Fe I", 6396.39, 1
"Fe I", 6398.08, 1
"Fe I", 6399.65, 1
"Fe I", 6400.0, 1
"Fe I", 6400.32, 1
"Fe I", 6408.02, 1
"Fe I", 6408.33, 1
"Fe I", 6411.11, 1
"Fe I", 6411.65, 1
"Fe I", 6412.2, 1
"Fe I", 6416.93, 1
"Fe I", 6419.65, 1
"Fe I", 6419.95, 1
"Fe I", 6421.35, 1
"Fe I", 6430.85, 1
"Fe I", 6436.41, 1
"Fe I", 6438.76, 1
"Fe I", 6446.1, 1
"Fe I", 6462.73, 1
"Fe I", 6469.19, 1
"Fe I", 6472.15, 1
"Fe I", 6475.62, 1
"Fe I", 6481.87, 1
"Fe I", 6483.95, 1
"Fe I", 6494.5, 1
"Fe I", 6494.98, 1
"Fe I", 6495.74, 1
"Fe I", 6496.47, 1
"Fe I", 6498.94, 1
"Fe I", 6501.67, 1
"Fe I", 6504.51, 1
"Fe I", 6509.62, 1
"Fe I", 6518.37, 1
"Fe I", 6524.75, 1
"Fe I", 6528.54, 1
"Fe I", 6533.93, 1
"Fe I", 6538.49, 1
"Fe I", 6546.24, 1
"Fe I", 6551.68, 1
"Fe I", 6556.79, 1
"Fe I", 6559.77, 1
"Fe I", 6569.22, 1
"Fe I", 6571.17, 1
"Fe I", 6574.23, 1
"Fe I", 6575.02, 1
"Fe I", 6581.21, 1
"Fe I", 6584.58, 1
"Fe I", 6591.31, 1
"Fe I", 6592.91, 1
"Fe I", 6593.87, 1
"Fe I", 6597.56, 1
"Fe I", 6601.14, 1
"Fe I", 6603.2, 1
"Fe I", 6603.34, 1
"Fe I", 6608.03, 1
"Fe I", 6609.11, 1
"Fe I", 6609.68, 1
"Fe I", 6613.83, 1
"Fe I", 6622.41, 1
"Fe I", 6623.79, 1
"Fe I", 6625.02, 1
"Fe I", 6627.54, 1
"Fe I", 6633.41, 1
"Fe I", 6633.75, 1
"Fe I", 6634.11, 1
"Fe I", 6635.7, 1
"Fe I", 6639.88, 1
"Fe I", 6645.37, 1
"Fe I", 6646.93, 1
"Fe I", 6648.08, 1
"Fe I", 6653.85, 1
"Fe I", 6663.23, 1
"Fe I", 6663.44, 1
"Fe I", 6665.43, 1
"Fe I", 6667.17, 1
"Fe I", 6667.42, 1
"Fe I", 6672.68, 1
"Fe I", 6673.81, 1
"Fe I", 6676.87, 1
"Fe I", 6677.99, 1
"Fe I", 6687.49, 1
"Fe I", 6692.27, 1
"Fe I", 6696.32, 1
"Fe I", 6699.14, 1
"Fe I", 6703.57, 1
"Fe I", 6704.48, 1
"Fe I", 6705.1, 1
"Fe I", 6707.43, 1
"Fe I", 6710.32, 1
"Fe I", 6711.82, 1
"Fe I", 6713.05, 1
"Fe I", 6713.2, 1
"Fe I", 6713.74, 1
"Fe I", 6715.38, 1
"Fe I", 6716.24, 1
"Fe I", 6717.53, 1
"Fe I", 6725.36, 1
"Fe I", 6726.67, 1
"Fe I", 6730.29, 1
"Fe I", 6732.06, 1
"Fe I", 6733.15, 1
"Fe I", 6735.01, 1
"Fe I", 6736.53, 1
"Fe I", 6737.27, 1
"Fe I", 6737.99, 1
"Fe I", 6739.52, 1
"Fe I", 6745.1, 1
"Fe I", 6745.96, 1
"Fe I", 6746.95, 1
"Fe I", 6750.15, 1
"Fe I", 6752.71, 1
"Fe I", 6753.46, 1
"Fe I", 6755.61, 1
"Fe I", 6764.11, 1
"Fe I", 6769.66, 1
"Fe I", 6777.41, 1
"Fe I", 6783.27, 1
"Fe I", 6783.7, 1
"Fe I", 6785.74, 1
"Fe I", 6786.43, 1
"Fe I", 6786.86, 1
"Fe I", 6787.16, 1
"Fe I", 6793.26, 1
"Fe I", 6793.62, 1
"Fe I", 6794.62, 1
"Fe I", 6796.05, 1
"Fe I", 6796.12, 1
"Fe I", 6801.87, 1
"Fe I", 6803.83, 1
"Fe I", 6804.0, 1
"Fe I", 6804.27, 1
"Fe I", 6806.84, 1
"Fe I", 6810.26, 1
"Fe I", 6814.74, 1
"Fe I", 6820.37, 1
"Fe I", 6822.04, 1
"Fe I", 6824.82, 1
"Fe I", 6828.59, 1
"Fe I", 6833.23, 1
"Fe I", 6837.01, 1
"Fe I", 6838.83, 1
"Fe I", 6839.83, 1
"Fe I", 6841.34, 1
"Fe I", 6842.69, 1
"Fe I", 6843.66, 1
"Fe I", 6844.66, 1
"Fe I", 6845.98, 1
"Fe I", 6847.59, 1
"Fe I", 6848.87, 1
"Fe I", 6851.63, 1
"Fe I", 6854.33, 1
"Fe I", 6854.82, 1
"Fe I", 6855.16, 1
"Fe I", 6855.71, 1
"Fe I", 6857.25, 1
"Fe I", 6858.15, 1
"Fe I", 6859.49, 1
"Fe I", 6860.09, 1
"Fe I", 6860.29, 1
"Fe I", 6860.95, 1
"Fe I", 6861.94, 1
"Fe I", 6862.48, 1
"Fe I", 6864.32, 1
"Fe I", 6875.45, 1
"Fe I", 6876.0, 1
"Fe I", 6880.63, 1
"Fe I", 6881.05, 1
"Fe I", 6881.46, 1
"Fe I", 6898.31, 1
"Fe I", 6902.8, 1
"Fe I", 6911.52, 1
"Fe I", 6912.43, 1
"Fe I", 6916.68, 1
"Fe I", 6920.16, 1
"Fe I", 6926.38, 1
"Fe I", 6930.64, 1
"Fe I", 6933.04, 1
"Fe I", 6933.63, 1
"Fe I", 6936.49, 1
"Fe I", 6945.21, 1
"Fe I", 6951.25, 1
"Fe I", 6951.65, 1
"Fe I", 6960.34, 1
"Fe I", 6970.49, 1
"Fe I", 6971.95, 1
"Fe I", 6975.46, 1
"Fe I", 6976.3, 1
